Mode,Route,Year,Month,Date,Ridership,Log_Ridership,Heat_Wave_Intensity,Cold_Wave_Intensity,Heavy_Precip_Intensity,Heavy_Snow_Intensity,Pandemic_Period,Pandemic_Period_Label
Bus,105,2024,December,2024-12-01,1789.0,7.489970898834801,0,28,0,0,Post-Pandemic,2
Bus,105,2024,February,2024-02-01,1817.0,7.505492274737424,0,5,0,0,Post-Pandemic,2
Bus,105,2024,January,2024-01-01,1671.0,7.421775793644647,0,45,0,1,Post-Pandemic,2
Bus,105,2024,July,2024-07-01,1831.0,7.513163545234075,42,0,0,0,Post-Pandemic,2
Bus,105,2024,June,2024-06-01,1846.0,7.52131798019924,7,0,0,0,Post-Pandemic,2
Bus,105,2024,March,2024-03-01,1745.0,7.465082736399547,0,0,4,0,Post-Pandemic,2
Bus,105,2024,May,2024-05-01,1949.0,7.575584651557793,0,0,0,0,Post-Pandemic,2
Bus,105,2024,November,2024-11-01,1942.0,7.57198844937744,0,0,0,0,Post-Pandemic,2
Bus,105,2024,October,2024-10-01,2085.0,7.643003635560718,0,0,0,0,Post-Pandemic,2
Bus,105,2024,September,2024-09-01,2100.0,7.650168700845001,0,0,0,0,Post-Pandemic,2
Bus,106,2019,April,2019-04-01,1834.0,7.51479976048867,0,0,0,0,Pre-Pandemic,0
Bus,106,2019,August,2019-08-01,1925.0,7.563200592358071,8,0,0,0,Pre-Pandemic,0
Bus,106,2019,December,2019-12-01,1709.0,7.444248649496705,0,18,0,0,Pre-Pandemic,0
Bus,106,2019,February,2019-02-01,1807.0,7.4999765409521215,0,20,0,0,Pre-Pandemic,0
Bus,106,2019,January,2019-01-01,1807.0,7.4999765409521215,0,28,0,0,Pre-Pandemic,0
Bus,106,2019,July,2019-07-01,1883.0,7.5411524551363085,51,0,0,0,Pre-Pandemic,0
Bus,106,2019,June,2019-06-01,1821.0,7.507690077819904,4,0,3,0,Pre-Pandemic,0
Bus,106,2019,March,2019-03-01,1780.0,7.484930283289661,0,7,0,0,Pre-Pandemic,0
Bus,106,2019,May,2019-05-01,1872.0,7.5352967024440884,0,0,0,0,Pre-Pandemic,0
Bus,106,2019,November,2019-11-01,1831.0,7.513163545234075,0,0,0,0,Pre-Pandemic,0
Bus,106,2019,October,2019-10-01,1960.0,7.581209826196346,0,0,0,0,Pre-Pandemic,0
Bus,106,2019,September,2019-09-01,2004.0,7.60339933974067,0,0,0,0,Pre-Pandemic,0
Bus,106,2020,April,2020-04-01,640.0,6.46302945692067,0,0,0,0,Pandemic,1
Bus,106,2020,August,2020-08-01,907.0,6.811244378601294,12,0,3,0,Pandemic,1
Bus,106,2020,December,2020-12-01,767.0,6.643789733147672,0,22,0,0,Pandemic,1
Bus,106,2020,February,2020-02-01,1898.0,7.549082710812286,0,0,0,0,Pre-Pandemic,0
Bus,106,2020,January,2020-01-01,1838.0,7.516977224604321,0,6,0,0,Pre-Pandemic,0
Bus,106,2020,July,2020-07-01,792.0,6.675823221634848,54,0,0,0,Pandemic,1
Bus,106,2020,June,2020-06-01,788.0,6.670766320845874,3,0,0,0,Pandemic,1
Bus,106,2020,March,2020-03-01,1345.0,7.204892510204673,0,0,0,0,Pandemic,1
Bus,106,2020,May,2020-05-01,512.0,6.240275845170769,0,0,0,0,Pandemic,1
Bus,106,2020,November,2020-11-01,777.0,6.656726524178391,0,0,0,0,Pandemic,1
Bus,106,2020,October,2020-10-01,879.0,6.779921907472252,0,0,0,0,Pandemic,1
Bus,106,2020,September,2020-09-01,887.0,6.78897174299217,0,0,0,0,Pandemic,1
Bus,106,2021,April,2021-04-01,910.0,6.814542897259958,0,0,0,0,Pandemic,1
Bus,106,2021,August,2021-08-01,1014.0,6.922643891475888,22,0,0,0,Pandemic,1
Bus,106,2021,December,2021-12-01,1016.0,6.92461239604856,0,0,0,0,Pandemic,1
Bus,106,2021,February,2021-02-01,913.0,6.81783057145415,0,36,0,3,Pandemic,1
Bus,106,2021,February,2021-02-01,913.0,6.81783057145415,0,36,0,3,Pandemic,1
Bus,106,2021,January,2021-01-01,895.0,6.79794041297493,0,26,0,0,Pandemic,1
Bus,106,2021,July,2021-07-01,953.0,6.860663671448287,16,0,3,0,Pandemic,1
Bus,106,2021,June,2021-06-01,962.0,6.870053411798126,30,0,0,0,Pandemic,1
Bus,106,2021,March,2021-03-01,966.0,6.874198495453294,0,0,0,0,Pandemic,1
Bus,106,2021,May,2021-05-01,957.0,6.86484777797086,0,0,0,0,Pandemic,1
Bus,106,2021,November,2021-11-01,1128.0,7.029087564149662,0,0,0,0,Pandemic,1
Bus,106,2021,October,2021-10-01,1127.0,7.028201432058005,0,0,0,0,Pandemic,1
Bus,106,2021,September,2021-09-01,1106.0,7.009408932708637,0,0,0,0,Pandemic,1
Bus,106,2022,April,2022-04-01,1112.0,7.014814351275545,0,0,0,0,Post-Pandemic,2
Bus,106,2022,August,2022-08-01,1178.0,7.072421900537371,34,0,0,0,Post-Pandemic,2
Bus,106,2022,December,2022-12-01,1078.0,6.983789965258135,0,16,0,0,Post-Pandemic,2
Bus,106,2022,February,2022-02-01,1036.0,6.9440872082295275,0,14,0,0,Post-Pandemic,2
Bus,106,2022,January,2022-01-01,913.0,6.81783057145415,0,64,0,2,Post-Pandemic,2
Bus,106,2022,July,2022-07-01,1163.0,7.059617628291383,32,0,0,0,Post-Pandemic,2
Bus,106,2022,June,2022-06-01,1094.0,6.9985096422506015,1,0,0,0,Post-Pandemic,2
Bus,106,2022,March,2022-03-01,1115.0,7.017506142941256,0,0,0,0,Post-Pandemic,2
Bus,106,2022,May,2022-05-01,1092.0,6.996681488176539,0,0,0,0,Post-Pandemic,2
Bus,106,2022,November,2022-11-01,1246.0,7.1284959456800365,0,0,0,0,Post-Pandemic,2
Bus,106,2022,October,2022-10-01,1264.0,7.142827401161621,0,0,0,0,Post-Pandemic,2
Bus,106,2022,September,2022-09-01,1248.0,7.130098510125578,0,0,0,0,Post-Pandemic,2
Bus,106,2023,April,2023-04-01,1286.0,7.160069207596127,0,0,0,0,Post-Pandemic,2
Bus,106,2023,August,2023-08-01,1335.0,7.197435354096591,3,0,0,0,Post-Pandemic,2
Bus,106,2023,December,2023-12-01,1335.0,7.197435354096591,0,0,3,0,Post-Pandemic,2
Bus,106,2023,February,2023-02-01,1199.0,7.090076835776092,0,4,0,0,Post-Pandemic,2
Bus,106,2023,January,2023-01-01,1125.0,7.026426808699636,0,0,0,0,Post-Pandemic,2
Bus,106,2023,July,2023-07-01,1248.0,7.130098510125578,36,0,0,0,Post-Pandemic,2
Bus,106,2023,June,2023-06-01,1192.0,7.084226422097916,0,0,0,0,Post-Pandemic,2
Bus,106,2023,March,2023-03-01,1237.0,7.121252453244542,0,0,0,0,Post-Pandemic,2
Bus,106,2023,May,2023-05-01,1260.0,7.139660335964919,0,0,0,0,Post-Pandemic,2
Bus,106,2023,November,2023-11-01,1435.0,7.269616749608169,0,0,0,0,Post-Pandemic,2
Bus,106,2023,October,2023-10-01,1437.0,7.271008538280992,0,0,0,0,Post-Pandemic,2
Bus,106,2023,September,2023-09-01,1368.0,7.221835825288449,7,0,0,0,Post-Pandemic,2
Bus,106,2024,April,2024-04-01,1410.0,7.2520539518528135,0,0,0,0,Post-Pandemic,2
Bus,106,2024,August,2024-08-01,1297.0,7.168579897264035,6,0,0,0,Post-Pandemic,2
Bus,106,2024,December,2024-12-01,1388.0,7.236339342754344,0,28,0,0,Post-Pandemic,2
Bus,106,2024,February,2024-02-01,1399.0,7.24422751560335,0,5,0,0,Post-Pandemic,2
Bus,106,2024,January,2024-01-01,1251.0,7.132497551660044,0,45,0,1,Post-Pandemic,2
Bus,106,2024,July,2024-07-01,1321.0,7.186901020411631,42,0,0,0,Post-Pandemic,2
Bus,106,2024,June,2024-06-01,1396.0,7.242082359256962,7,0,0,0,Post-Pandemic,2
Bus,106,2024,March,2024-03-01,1357.0,7.213768308118642,0,0,4,0,Post-Pandemic,2
Bus,106,2024,May,2024-05-01,1457.0,7.284820912568604,0,0,0,0,Post-Pandemic,2
Bus,106,2024,November,2024-11-01,1473.0,7.295735072749282,0,0,0,0,Post-Pandemic,2
Bus,106,2024,October,2024-10-01,1493.0,7.309212365692763,0,0,0,0,Post-Pandemic,2
Bus,106,2024,September,2024-09-01,1479.0,7.299797366758161,0,0,0,0,Post-Pandemic,2
Bus,107,2019,April,2019-04-01,1524.0,7.329749689041512,0,0,0,0,Pre-Pandemic,0
Bus,107,2019,August,2019-08-01,1498.0,7.312553498102598,8,0,0,0,Pre-Pandemic,0
Bus,107,2019,December,2019-12-01,1449.0,7.27931883541462,0,18,0,0,Pre-Pandemic,0
Bus,107,2019,February,2019-02-01,1478.0,7.2991214627108,0,20,0,0,Pre-Pandemic,0
Bus,107,2019,January,2019-01-01,1478.0,7.2991214627108,0,28,0,0,Pre-Pandemic,0
Bus,107,2019,July,2019-07-01,1457.0,7.284820912568604,51,0,0,0,Pre-Pandemic,0
Bus,107,2019,June,2019-06-01,1439.0,7.272398392570047,4,0,3,0,Pre-Pandemic,0
Bus,107,2019,March,2019-03-01,1533.0,7.335633981927201,0,7,0,0,Pre-Pandemic,0
Bus,107,2019,May,2019-05-01,1552.0,7.347943823148687,0,0,0,0,Pre-Pandemic,0
Bus,107,2019,November,2019-11-01,1467.0,7.291656209174461,0,0,0,0,Pre-Pandemic,0
Bus,107,2019,October,2019-10-01,1534.0,7.336285660021297,0,0,0,0,Pre-Pandemic,0
Bus,107,2019,September,2019-09-01,1581.0,7.366445148327599,0,0,0,0,Pre-Pandemic,0
Bus,107,2020,April,2020-04-01,525.0,6.26530121273771,0,0,0,0,Pandemic,1
Bus,107,2020,August,2020-08-01,713.0,6.570882962339584,12,0,3,0,Pandemic,1
Bus,107,2020,December,2020-12-01,668.0,6.505784060128229,0,22,0,0,Pandemic,1
Bus,107,2020,February,2020-02-01,1509.0,7.31986492980897,0,0,0,0,Pre-Pandemic,0
Bus,107,2020,January,2020-01-01,1474.0,7.29641326877392,0,6,0,0,Pre-Pandemic,0
Bus,107,2020,July,2020-07-01,702.0,6.555356891810665,54,0,0,0,Pandemic,1
Bus,107,2020,June,2020-06-01,735.0,6.601230118728877,3,0,0,0,Pandemic,1
Bus,107,2020,March,2020-03-01,1139.0,7.038783541388542,0,0,0,0,Pandemic,1
Bus,107,2020,May,2020-05-01,550.0,6.311734809152915,0,0,0,0,Pandemic,1
Bus,107,2020,November,2020-11-01,615.0,6.423246963533519,0,0,0,0,Pandemic,1
Bus,107,2020,October,2020-10-01,674.0,6.51471269087253,0,0,0,0,Pandemic,1
Bus,107,2020,September,2020-09-01,687.0,6.5337888379333435,0,0,0,0,Pandemic,1
Bus,107,2021,April,2021-04-01,786.0,6.668228248417403,0,0,0,0,Pandemic,1
Bus,107,2021,August,2021-08-01,934.0,6.840546529288687,22,0,0,0,Pandemic,1
Bus,107,2021,December,2021-12-01,914.0,6.818924065275521,0,0,0,0,Pandemic,1
Bus,107,2021,February,2021-02-01,664.0,6.499787040655854,0,36,0,3,Pandemic,1
Bus,107,2021,February,2021-02-01,664.0,6.499787040655854,0,36,0,3,Pandemic,1
Bus,107,2021,January,2021-01-01,697.0,6.548219102762372,0,26,0,0,Pandemic,1
Bus,107,2021,July,2021-07-01,861.0,6.759255270663693,16,0,3,0,Pandemic,1
Bus,107,2021,June,2021-06-01,873.0,6.773080375655535,30,0,0,0,Pandemic,1
Bus,107,2021,March,2021-03-01,739.0,6.606650186198215,0,0,0,0,Pandemic,1
Bus,107,2021,May,2021-05-01,859.0,6.756932389247553,0,0,0,0,Pandemic,1
Bus,107,2021,November,2021-11-01,958.0,6.8658910748834385,0,0,0,0,Pandemic,1
Bus,107,2021,October,2021-10-01,922.0,6.827629234502852,0,0,0,0,Pandemic,1
Bus,107,2021,September,2021-09-01,952.0,6.859614903654202,0,0,0,0,Pandemic,1
Bus,107,2022,April,2022-04-01,978.0,6.88653164253051,0,0,0,0,Post-Pandemic,2
Bus,107,2022,August,2022-08-01,953.0,6.860663671448287,34,0,0,0,Post-Pandemic,2
Bus,107,2022,December,2022-12-01,892.0,6.794586580876499,0,16,0,0,Post-Pandemic,2
Bus,107,2022,February,2022-02-01,830.0,6.7226297948554485,0,14,0,0,Post-Pandemic,2
Bus,107,2022,January,2022-01-01,713.0,6.570882962339584,0,64,0,2,Post-Pandemic,2
Bus,107,2022,July,2022-07-01,950.0,6.85751406254539,32,0,0,0,Post-Pandemic,2
Bus,107,2022,June,2022-06-01,970.0,6.878326468291325,1,0,0,0,Post-Pandemic,2
Bus,107,2022,March,2022-03-01,914.0,6.818924065275521,0,0,0,0,Post-Pandemic,2
Bus,107,2022,May,2022-05-01,959.0,6.866933284461882,0,0,0,0,Post-Pandemic,2
Bus,107,2022,November,2022-11-01,977.0,6.885509670034818,0,0,0,0,Post-Pandemic,2
Bus,107,2022,October,2022-10-01,981.0,6.889591308354466,0,0,0,0,Post-Pandemic,2
Bus,107,2022,September,2022-09-01,1016.0,6.92461239604856,0,0,0,0,Post-Pandemic,2
Bus,107,2023,April,2023-04-01,1000.0,6.90875477931522,0,0,0,0,Post-Pandemic,2
Bus,107,2023,August,2023-08-01,1066.0,6.9726062513017535,3,0,0,0,Post-Pandemic,2
Bus,107,2023,December,2023-12-01,1026.0,6.934397209928558,0,0,3,0,Post-Pandemic,2
Bus,107,2023,February,2023-02-01,924.0,6.829793737512425,0,4,0,0,Post-Pandemic,2
Bus,107,2023,January,2023-01-01,911.0,6.815639990074331,0,0,0,0,Post-Pandemic,2
Bus,107,2023,July,2023-07-01,1022.0,6.930494765951626,36,0,0,0,Post-Pandemic,2
Bus,107,2023,June,2023-06-01,1004.0,6.912742820493176,0,0,0,0,Post-Pandemic,2
Bus,107,2023,March,2023-03-01,987.0,6.895682697747868,0,0,0,0,Post-Pandemic,2
Bus,107,2023,May,2023-05-01,1056.0,6.963189985870238,0,0,0,0,Post-Pandemic,2
Bus,107,2023,November,2023-11-01,1094.0,6.9985096422506015,0,0,0,0,Post-Pandemic,2
Bus,107,2023,October,2023-10-01,1090.0,6.994849985833071,0,0,0,0,Post-Pandemic,2
Bus,107,2023,September,2023-09-01,1051.0,6.9584483932976555,7,0,0,0,Post-Pandemic,2
Bus,107,2024,April,2024-04-01,1071.0,6.977281341630747,0,0,0,0,Post-Pandemic,2
Bus,107,2024,August,2024-08-01,1106.0,7.009408932708637,6,0,0,0,Post-Pandemic,2
Bus,107,2024,December,2024-12-01,1268.0,7.1459844677143876,0,28,0,0,Post-Pandemic,2
Bus,107,2024,February,2024-02-01,998.0,6.906754778648554,0,5,0,0,Post-Pandemic,2
Bus,107,2024,January,2024-01-01,947.0,6.854354502255021,0,45,0,1,Post-Pandemic,2
Bus,107,2024,July,2024-07-01,1107.0,7.010311867307229,42,0,0,0,Post-Pandemic,2
Bus,107,2024,June,2024-06-01,1121.0,7.022868086082641,7,0,0,0,Post-Pandemic,2
Bus,107,2024,March,2024-03-01,994.0,6.902742737158593,0,0,4,0,Post-Pandemic,2
Bus,107,2024,May,2024-05-01,1088.0,6.9930151229329605,0,0,0,0,Post-Pandemic,2
Bus,107,2024,November,2024-11-01,1422.0,7.260522598089852,0,0,0,0,Post-Pandemic,2
Bus,107,2024,October,2024-10-01,1356.0,7.213031659834869,0,0,0,0,Post-Pandemic,2
Bus,107,2024,September,2024-09-01,1453.0,7.282073658093465,0,0,0,0,Post-Pandemic,2
Bus,108,2019,April,2019-04-01,11254.0,9.328567753340833,0,0,0,0,Pre-Pandemic,0
Bus,108,2019,August,2019-08-01,12279.0,9.415727201701133,8,0,0,0,Pre-Pandemic,0
Bus,108,2019,December,2019-12-01,11539.0,9.353574540062091,0,18,0,0,Pre-Pandemic,0
Bus,108,2019,February,2019-02-01,10604.0,9.269080866998783,0,20,0,0,Pre-Pandemic,0
Bus,108,2019,January,2019-01-01,10604.0,9.269080866998783,0,28,0,0,Pre-Pandemic,0
Bus,108,2019,July,2019-07-01,12227.0,9.411483683010726,51,0,0,0,Pre-Pandemic,0
Bus,108,2019,June,2019-06-01,12230.0,9.411728991487363,4,0,3,0,Pre-Pandemic,0
Bus,108,2019,March,2019-03-01,11243.0,9.327589932026422,0,7,0,0,Pre-Pandemic,0
Bus,108,2019,May,2019-05-01,11298.0,9.332469505209247,0,0,0,0,Pre-Pandemic,0
Bus,108,2019,November,2019-11-01,11879.0,9.382611592916636,0,0,0,0,Pre-Pandemic,0
Bus,108,2019,October,2019-10-01,11929.0,9.386811515091962,0,0,0,0,Pre-Pandemic,0
Bus,108,2019,September,2019-09-01,12287.0,9.416378455387454,0,0,0,0,Pre-Pandemic,0
Bus,108,2020,April,2020-04-01,5218.0,8.560061091643414,0,0,0,0,Pandemic,1
Bus,108,2020,August,2020-08-01,4549.0,8.422882511944996,12,0,3,0,Pandemic,1
Bus,108,2020,December,2020-12-01,4125.0,8.325063693631197,0,22,0,0,Pandemic,1
Bus,108,2020,February,2020-02-01,11989.0,9.39182824802156,0,0,0,0,Pre-Pandemic,0
Bus,108,2020,January,2020-01-01,11866.0,9.38151671766514,0,6,0,0,Pre-Pandemic,0
Bus,108,2020,July,2020-07-01,6651.0,8.802672840312818,54,0,0,0,Pandemic,1
Bus,108,2020,June,2020-06-01,6651.0,8.802672840312818,3,0,0,0,Pandemic,1
Bus,108,2020,March,2020-03-01,10554.0,9.264354960282422,0,0,0,0,Pandemic,1
Bus,108,2020,May,2020-05-01,4207.0,8.344742754417545,0,0,0,0,Pandemic,1
Bus,108,2020,November,2020-11-01,4146.0,8.330140460246382,0,0,0,0,Pandemic,1
Bus,108,2020,October,2020-10-01,4287.0,8.363575702750637,0,0,0,0,Pandemic,1
Bus,108,2020,September,2020-09-01,4463.0,8.403800504061147,0,0,0,0,Pandemic,1
Bus,108,2021,April,2021-04-01,5649.0,8.639410824140487,0,0,0,0,Pandemic,1
Bus,108,2021,August,2021-08-01,7274.0,8.892199092039693,22,0,0,0,Pandemic,1
Bus,108,2021,December,2021-12-01,6480.0,8.776630098427717,0,0,0,0,Pandemic,1
Bus,108,2021,February,2021-02-01,5769.0,8.660427359502146,0,36,0,3,Pandemic,1
Bus,108,2021,February,2021-02-01,5769.0,8.660427359502146,0,36,0,3,Pandemic,1
Bus,108,2021,January,2021-01-01,5868.0,8.677439540558334,0,26,0,0,Pandemic,1
Bus,108,2021,July,2021-07-01,7121.0,8.870943863837724,16,0,3,0,Pandemic,1
Bus,108,2021,June,2021-06-01,6651.0,8.802672840312818,30,0,0,0,Pandemic,1
Bus,108,2021,March,2021-03-01,6104.0,8.716863386544805,0,0,0,0,Pandemic,1
Bus,108,2021,May,2021-05-01,6455.0,8.772765209949785,0,0,0,0,Pandemic,1
Bus,108,2021,November,2021-11-01,7212.0,8.883640232503673,0,0,0,0,Pandemic,1
Bus,108,2021,October,2021-10-01,7343.0,8.901638932300326,0,0,0,0,Pandemic,1
Bus,108,2021,September,2021-09-01,7833.0,8.966228514225776,0,0,0,0,Pandemic,1
Bus,108,2022,April,2022-04-01,7628.0,8.93971205409023,0,0,0,0,Post-Pandemic,2
Bus,108,2022,August,2022-08-01,8246.0,9.017604776833355,34,0,0,0,Post-Pandemic,2
Bus,108,2022,December,2022-12-01,7341.0,8.90136656405678,0,16,0,0,Post-Pandemic,2
Bus,108,2022,February,2022-02-01,6572.0,8.790725628263576,0,14,0,0,Post-Pandemic,2
Bus,108,2022,January,2022-01-01,5768.0,8.660254034256889,0,64,0,2,Post-Pandemic,2
Bus,108,2022,July,2022-07-01,7852.0,8.968650903374874,32,0,0,0,Post-Pandemic,2
Bus,108,2022,June,2022-06-01,7783.0,8.959825623865841,1,0,0,0,Post-Pandemic,2
Bus,108,2022,March,2022-03-01,7089.0,8.866440619526173,0,0,0,0,Post-Pandemic,2
Bus,108,2022,May,2022-05-01,7510.0,8.924123891686012,0,0,0,0,Post-Pandemic,2
Bus,108,2022,November,2022-11-01,8195.0,9.011401509358791,0,0,0,0,Post-Pandemic,2
Bus,108,2022,October,2022-10-01,8288.0,9.022684613591526,0,0,0,0,Post-Pandemic,2
Bus,108,2022,September,2022-09-01,8459.0,9.04310445260027,0,0,0,0,Post-Pandemic,2
Bus,108,2023,April,2023-04-01,8063.0,8.99516499031115,0,0,0,0,Post-Pandemic,2
Bus,108,2023,August,2023-08-01,9477.0,9.156728602527533,3,0,0,0,Post-Pandemic,2
Bus,108,2023,December,2023-12-01,9151.0,9.12172771361958,0,0,3,0,Post-Pandemic,2
Bus,108,2023,February,2023-02-01,7612.0,8.937612591306213,0,4,0,0,Post-Pandemic,2
Bus,108,2023,January,2023-01-01,7559.0,8.930626469173578,0,0,0,0,Post-Pandemic,2
Bus,108,2023,July,2023-07-01,8789.0,9.081369990679223,36,0,0,0,Post-Pandemic,2
Bus,108,2023,June,2023-06-01,8457.0,9.042868018032435,0,0,0,0,Post-Pandemic,2
Bus,108,2023,March,2023-03-01,7706.0,8.949884285777994,0,0,0,0,Post-Pandemic,2
Bus,108,2023,May,2023-05-01,8687.0,9.069698042173716,0,0,0,0,Post-Pandemic,2
Bus,108,2023,November,2023-11-01,8938.0,9.098179005087852,0,0,0,0,Post-Pandemic,2
Bus,108,2023,October,2023-10-01,8973.0,9.102086786535928,0,0,0,0,Post-Pandemic,2
Bus,108,2023,September,2023-09-01,8930.0,9.097283649683886,7,0,0,0,Post-Pandemic,2
Bus,108,2024,April,2024-04-01,9671.0,9.176990392294629,0,0,0,0,Post-Pandemic,2
Bus,108,2024,August,2024-08-01,10352.0,9.245031611766112,6,0,0,0,Post-Pandemic,2
Bus,108,2024,December,2024-12-01,9907.0,9.20109779060925,0,28,0,0,Post-Pandemic,2
Bus,108,2024,February,2024-02-01,9093.0,9.115370134384955,0,5,0,0,Post-Pandemic,2
Bus,108,2024,January,2024-01-01,8621.0,9.06207235530708,0,45,0,1,Post-Pandemic,2
Bus,108,2024,July,2024-07-01,10523.0,9.261413642160184,42,0,0,0,Post-Pandemic,2
Bus,108,2024,June,2024-06-01,10266.0,9.236690147298965,7,0,0,0,Post-Pandemic,2
Bus,108,2024,March,2024-03-01,9242.0,9.131621787264777,0,0,4,0,Post-Pandemic,2
Bus,108,2024,May,2024-05-01,9895.0,9.199885914072324,0,0,0,0,Post-Pandemic,2
Bus,108,2024,November,2024-11-01,10686.0,9.276783328524896,0,0,0,0,Post-Pandemic,2
Bus,108,2024,October,2024-10-01,11124.0,9.31695010703444,0,0,0,0,Post-Pandemic,2
Bus,108,2024,September,2024-09-01,11076.0,9.312626165516933,0,0,0,0,Post-Pandemic,2
Bus,109,2019,April,2019-04-01,10313.0,9.241257474610904,0,0,0,0,Pre-Pandemic,0
Bus,109,2019,August,2019-08-01,10519.0,9.261033486291701,8,0,0,0,Pre-Pandemic,0
Bus,109,2019,December,2019-12-01,9938.0,9.204221690968005,0,18,0,0,Pre-Pandemic,0
Bus,109,2019,February,2019-02-01,10086.0,9.219002745054835,0,20,0,0,Pre-Pandemic,0
Bus,109,2019,January,2019-01-01,10086.0,9.219002745054835,0,28,0,0,Pre-Pandemic,0
Bus,109,2019,July,2019-07-01,10435.0,9.253016646256619,51,0,0,0,Pre-Pandemic,0
Bus,109,2019,June,2019-06-01,10288.0,9.23883064237581,4,0,3,0,Pre-Pandemic,0
Bus,109,2019,March,2019-03-01,10272.0,9.237274373216264,0,7,0,0,Pre-Pandemic,0
Bus,109,2019,May,2019-05-01,10301.0,9.24009333012553,0,0,0,0,Pre-Pandemic,0
Bus,109,2019,November,2019-11-01,10123.0,9.222664121665014,0,0,0,0,Pre-Pandemic,0
Bus,109,2019,October,2019-10-01,10474.0,9.25674674479034,0,0,0,0,Pre-Pandemic,0
Bus,109,2019,September,2019-09-01,10415.0,9.251098364448351,0,0,0,0,Pre-Pandemic,0
Bus,109,2020,April,2020-04-01,4461.0,8.403352374992478,0,0,0,0,Pandemic,1
Bus,109,2020,August,2020-08-01,4021.0,8.299534570332597,12,0,3,0,Pandemic,1
Bus,109,2020,December,2020-12-01,3603.0,8.189799618728228,0,22,0,0,Pandemic,1
Bus,109,2020,February,2020-02-01,10096.0,9.219993629004321,0,0,0,0,Pre-Pandemic,0
Bus,109,2020,January,2020-01-01,10018.0,9.212238569259263,0,6,0,0,Pre-Pandemic,0
Bus,109,2020,July,2020-07-01,6070.0,8.711278615130434,54,0,0,0,Pandemic,1
Bus,109,2020,June,2020-06-01,5769.0,8.660427359502146,3,0,0,0,Pandemic,1
Bus,109,2020,March,2020-03-01,5837.0,8.67214355141406,0,0,0,0,Pandemic,1
Bus,109,2020,May,2020-05-01,3980.0,8.289288323000317,0,0,0,0,Pandemic,1
Bus,109,2020,November,2020-11-01,3326.0,8.109826276018477,0,0,0,0,Pandemic,1
Bus,109,2020,October,2020-10-01,3688.0,8.213110697596676,0,0,0,0,Pandemic,1
Bus,109,2020,September,2020-09-01,3554.0,8.176110342237342,0,0,0,0,Pandemic,1
Bus,109,2021,April,2021-04-01,5298.0,8.575273402492762,0,0,0,0,Pandemic,1
Bus,109,2021,August,2021-08-01,6610.0,8.796490207333578,22,0,0,0,Pandemic,1
Bus,109,2021,December,2021-12-01,6692.0,8.808817483100642,0,0,0,0,Pandemic,1
Bus,109,2021,February,2021-02-01,5318.0,8.579040594742317,0,36,0,3,Pandemic,1
Bus,109,2021,February,2021-02-01,5318.0,8.579040594742317,0,36,0,3,Pandemic,1
Bus,109,2021,January,2021-01-01,5412.0,8.596558746796978,0,26,0,0,Pandemic,1
Bus,109,2021,July,2021-07-01,5775.0,8.661466680572662,16,0,3,0,Pandemic,1
Bus,109,2021,June,2021-06-01,5959.0,8.692825760059396,30,0,0,0,Pandemic,1
Bus,109,2021,March,2021-03-01,5499.0,8.612503371220562,0,0,0,0,Pandemic,1
Bus,109,2021,May,2021-05-01,5860.0,8.676075516476429,0,0,0,0,Pandemic,1
Bus,109,2021,November,2021-11-01,6322.0,8.751949058058614,0,0,0,0,Pandemic,1
Bus,109,2021,October,2021-10-01,6285.0,8.746080217357513,0,0,0,0,Pandemic,1
Bus,109,2021,September,2021-09-01,6604.0,8.795582216956426,0,0,0,0,Pandemic,1
Bus,109,2022,April,2022-04-01,6745.0,8.816705015621595,0,0,0,0,Post-Pandemic,2
Bus,109,2022,August,2022-08-01,7304.0,8.8963143241848,34,0,0,0,Post-Pandemic,2
Bus,109,2022,December,2022-12-01,6167.0,8.727129915243165,0,16,0,0,Post-Pandemic,2
Bus,109,2022,February,2022-02-01,5973.0,8.695171998776056,0,14,0,0,Post-Pandemic,2
Bus,109,2022,January,2022-01-01,5175.0,8.551787836180736,0,64,0,2,Post-Pandemic,2
Bus,109,2022,July,2022-07-01,7168.0,8.877521453852872,32,0,0,0,Post-Pandemic,2
Bus,109,2022,June,2022-06-01,7108.0,8.869116865929483,1,0,0,0,Post-Pandemic,2
Bus,109,2022,March,2022-03-01,6294.0,8.747510946478448,0,0,0,0,Post-Pandemic,2
Bus,109,2022,May,2022-05-01,6813.0,8.826734598220911,0,0,0,0,Post-Pandemic,2
Bus,109,2022,November,2022-11-01,7116.0,8.87024156729927,0,0,0,0,Post-Pandemic,2
Bus,109,2022,October,2022-10-01,7159.0,8.87626525995469,0,0,0,0,Post-Pandemic,2
Bus,109,2022,September,2022-09-01,7599.0,8.935903526274423,0,0,0,0,Post-Pandemic,2
Bus,109,2023,April,2023-04-01,6942.0,8.845489236753274,0,0,0,0,Post-Pandemic,2
Bus,109,2023,August,2023-08-01,7852.0,8.968650903374874,3,0,0,0,Post-Pandemic,2
Bus,109,2023,December,2023-12-01,7678.0,8.946244609330543,0,0,3,0,Post-Pandemic,2
Bus,109,2023,February,2023-02-01,6941.0,8.845345196421732,0,4,0,0,Post-Pandemic,2
Bus,109,2023,January,2023-01-01,6757.0,8.818482267274236,0,0,0,0,Post-Pandemic,2
